timestamp,id,success,client_type,target_addr,domain,latency_ms
2025-06-26T22:44:57.948351557Z,626,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.948367536Z,2809,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.948383891Z,477,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948402179Z,184,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948419873Z,1275,true,malicioso,dns_udp:53,example.com.,219
2025-06-26T22:44:57.948435959Z,356,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948451715Z,505,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.948467379Z,458,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948482975Z,345,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948499041Z,367,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948514445Z,882,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.948530217Z,504,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.948545646Z,97,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948561433Z,90,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.948577237Z,671,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.948592685Z,391,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.94860993Z,11,true,malicioso,dns_udp:53,example.com.,230
2025-06-26T22:44:57.948635891Z,364,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948651964Z,1379,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.948668026Z,60,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948683155Z,326,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948698812Z,310,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.948714167Z,1496,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.949305606Z,593,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.949440072Z,2262,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.94956623Z,2563,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.949599947Z,2259,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.949794621Z,2526,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.949927673Z,2945,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.950062673Z,4223,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.95019554Z,2517,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950248928Z,2252,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950281433Z,2399,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950310989Z,2251,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950339467Z,1624,true,malicioso,dns_udp:53,example.com.,223
2025-06-26T22:44:57.950368962Z,1437,true,malicioso,dns_udp:53,example.com.,223
2025-06-26T22:44:57.950397312Z,5202,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950425503Z,980,true,malicioso,dns_udp:53,example.com.,223
2025-06-26T22:44:57.950457803Z,4188,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.950486198Z,2281,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.950514739Z,2595,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.950542033Z,121,true,malicioso,dns_udp:53,example.com.,105
2025-06-26T22:44:57.950569984Z,2711,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.9505992Z,705,true,malicioso,dns_udp:53,example.com.,101
2025-06-26T22:44:57.95062729Z,1765,true,malicioso,dns_udp:53,example.com.,219
2025-06-26T22:44:57.950655485Z,2194,true,malicioso,dns_udp:53,example.com.,202
2025-06-26T22:44:57.950683952Z,2715,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.950712658Z,1957,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.950751068Z,2341,true,malicioso,dns_udp:53,example.com.,202
2025-06-26T22:44:57.950782236Z,2714,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.95081276Z,2475,true,malicioso,dns_udp:53,example.com.,202
2025-06-26T22:44:57.950841496Z,1764,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.950870173Z,690,true,malicioso,dns_udp:53,example.com.,106
2025-06-26T22:44:57.950900011Z,1006,true,malicioso,dns_udp:53,example.com.,130
2025-06-26T22:44:57.950930119Z,5156,true,malicioso,dns_udp:53,example.com.,203
2025-06-26T22:44:57.950960501Z,1953,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.950967391Z,4142,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.95098963Z,774,true,malicioso,dns_udp:53,example.com.,125
2025-06-26T22:44:57.951018183Z,2947,true,malicioso,dns_udp:53,example.com.,200
2025-06-26T22:44:57.951049509Z,4225,true,malicioso,dns_udp:53,example.com.,203
2025-06-26T22:44:57.951063292Z,16,true,normal,dns_udp:53,example.com.,65
2025-06-26T22:44:57.951079042Z,486,true,malicioso,dns_udp:53,example.com.,132
2025-06-26T22:44:57.951107096Z,693,true,malicioso,dns_udp:53,example.com.,126
2025-06-26T22:44:57.951136778Z,146,true,malicioso,dns_udp:53,example.com.,136
2025-06-26T22:44:57.951166866Z,1783,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.951195684Z,4201,true,malicioso,dns_udp:53,example.com.,203
2025-06-26T22:44:57.951224538Z,2397,true,malicioso,dns_udp:53,example.com.,203
2025-06-26T22:44:57.951244144Z,79,true,normal,dns_udp:53,example.com.,63
2025-06-26T22:44:57.948975019Z,5208,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.951427353Z,2267,true,malicioso,dns_udp:53,example.com.,204
2025-06-26T22:44:57.949110655Z,2523,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.951253147Z,2827,true,malicioso,dns_udp:53,example.com.,201
2025-06-26T22:44:57.951493903Z,24,true,normal,dns_udp:53,example.com.,65
2025-06-26T22:44:57.951601606Z,47,true,normal,dns_udp:53,example.com.,65
2025-06-26T22:44:57.951831702Z,5215,true,malicioso,dns_udp:53,example.com.,204
2025-06-26T22:44:57.952264544Z,4200,true,malicioso,dns_udp:53,example.com.,204
2025-06-26T22:44:57.952822005Z,5243,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.952964679Z,4192,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953069003Z,2584,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953194419Z,2404,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953328272Z,2561,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953331276Z,2536,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953360293Z,5210,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953382001Z,4195,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953400954Z,941,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953422188Z,2820,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953438607Z,2525,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953456664Z,2261,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953481192Z,2707,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953498403Z,1334,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953516105Z,4194,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953521858Z,80,true,normal,dns_udp:53,example.com.,55
2025-06-26T22:44:57.953533649Z,2709,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953562549Z,2406,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953582191Z,2562,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953582137Z,2811,true,malicioso,dns_udp:53,example.com.,203
2025-06-26T22:44:57.953598411Z,5209,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.95361621Z,2524,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953627839Z,2530,true,malicioso,dns_udp:53,example.com.,204
2025-06-26T22:44:57.953633087Z,2585,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953655703Z,1277,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953668272Z,2946,true,malicioso,dns_udp:53,example.com.,202
2025-06-26T22:44:57.953672797Z,2260,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953690801Z,4193,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953700593Z,2266,true,malicioso,dns_udp:53,example.com.,204
2025-06-26T22:44:57.95370864Z,4222,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953733542Z,2405,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953749585Z,2819,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.953776365Z,2717,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.953791714Z,2477,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.95380887Z,4146,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.953825662Z,1390,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.953841584Z,2837,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.953855392Z,2258,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953857861Z,1859,true,malicioso,dns_udp:53,example.com.,232
2025-06-26T22:44:57.953879003Z,2599,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.95389094Z,5207,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.953897659Z,5161,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.953914103Z,2959,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.953927789Z,2818,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.95393285Z,1311,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.953958975Z,5242,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.953966628Z,2601,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.953986945Z,2960,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.953992166Z,2522,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954005579Z,301,true,malicioso,dns_udp:53,example.com.,242
2025-06-26T22:44:57.954021459Z,2403,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954025755Z,1827,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.954042713Z,5160,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954052457Z,2808,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.95406038Z,2344,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954076707Z,1310,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.95408232Z,2944,true,malicioso,dns_udp:53,example.com.,196
2025-06-26T22:44:57.954094437Z,869,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.954113498Z,656,true,malicioso,dns_udp:53,example.com.,240
2025-06-26T22:44:57.954114407Z,1408,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.954131469Z,767,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.954145747Z,2202,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.954148907Z,2836,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954168317Z,2600,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954168484Z,1590,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.954179148Z,2257,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954188409Z,4145,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954206994Z,1539,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.954211402Z,5206,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954225082Z,2204,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.95424213Z,2834,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954241832Z,2560,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.95426085Z,2612,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954273229Z,4191,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954277721Z,2716,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954294512Z,2814,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.954307352Z,2521,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954311521Z,1961,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.954329305Z,2343,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954339272Z,5241,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954350143Z,167,true,malicioso,dns_udp:53,example.com.,243
2025-06-26T22:44:57.954368146Z,2730,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954372544Z,2256,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954386152Z,2476,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954401182Z,5205,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954435714Z,2559,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954466883Z,2552,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954473082Z,2342,true,malicioso,dns_udp:53,example.com.,211
2025-06-26T22:44:57.954499451Z,2255,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954511608Z,4228,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.954530148Z,2558,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954541784Z,2206,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.95456362Z,2520,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954572234Z,2611,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954595386Z,2583,true,malicioso,dns_udp:53,example.com.,197
2025-06-26T22:44:57.954600714Z,2732,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954629337Z,2402,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954631632Z,2970,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954648464Z,2957,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.954675276Z,2605,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.954676032Z,2537,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954714333Z,5204,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954737121Z,677,true,malicioso,dns_udp:53,example.com.,241
2025-06-26T22:44:57.954765609Z,4190,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954768665Z,2200,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.954800555Z,2557,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.954865857Z,2597,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.954897515Z,2351,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.954951124Z,1958,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.954982566Z,2833,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955043043Z,2971,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.955100764Z,2610,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.955137375Z,2569,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.955168091Z,2847,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.955200206Z,2729,true,malicioso,dns_udp:53,example.com.,206
2025-06-26T22:44:57.955239194Z,2843,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955268908Z,2704,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.955297929Z,1270,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.955327633Z,2382,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.955355861Z,1585,true,malicioso,dns_udp:53,example.com.,233
2025-06-26T22:44:57.955384853Z,5147,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.955396266Z,2102,true,malicioso,dns_udp:53,example.com.,235
2025-06-26T22:44:57.9554137Z,1754,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.955450169Z,2613,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955450589Z,511,true,malicioso,dns_udp:53,example.com.,226
2025-06-26T22:44:57.955478164Z,1262,true,malicioso,dns_udp:53,example.com.,234
2025-06-26T22:44:57.955484792Z,1195,true,malicioso,dns_udp:53,example.com.,218
2025-06-26T22:44:57.955507456Z,2369,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.955514435Z,1773,true,malicioso,dns_udp:53,example.com.,218
2025-06-26T22:44:57.955535983Z,1688,true,malicioso,dns_udp:53,example.com.,233
2025-06-26T22:44:57.955541846Z,706,true,malicioso,dns_udp:53,example.com.,226
2025-06-26T22:44:57.955565861Z,1832,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.95557419Z,1351,true,malicioso,dns_udp:53,example.com.,218
2025-06-26T22:44:57.955594386Z,2936,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.955601166Z,1780,true,malicioso,dns_udp:53,example.com.,218
2025-06-26T22:44:57.955624273Z,2726,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955630439Z,4167,true,malicioso,dns_udp:53,example.com.,195
2025-06-26T22:44:57.955654157Z,2840,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955656902Z,554,true,malicioso,dns_udp:53,example.com.,227
2025-06-26T22:44:57.95568425Z,1831,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.955688088Z,1775,true,malicioso,dns_udp:53,example.com.,218
2025-06-26T22:44:57.955714724Z,5188,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.955715081Z,1699,true,malicioso,dns_udp:53,example.com.,216
2025-06-26T22:44:57.955758052Z,1382,true,malicioso,dns_udp:53,example.com.,219
2025-06-26T22:44:57.955757124Z,1877,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.955788345Z,737,true,malicioso,dns_udp:53,example.com.,226
2025-06-26T22:44:57.955790057Z,2205,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.955821006Z,1469,true,malicioso,dns_udp:53,example.com.,234
2025-06-26T22:44:57.955822296Z,2496,true,malicioso,dns_udp:53,example.com.,195
2025-06-26T22:44:57.955853521Z,2594,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.955887488Z,2939,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.955919095Z,2570,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.955950935Z,1830,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.955982162Z,1946,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.956012534Z,2464,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.956042197Z,2731,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.956074999Z,1829,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.956086077Z,3832,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.956107426Z,1352,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.956136228Z,3512,true,malicioso,dns_udp:53,example.com.,215
2025-06-26T22:44:57.956141611Z,1692,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.956170122Z,3223,true,malicioso,dns_udp:53,example.com.,219
2025-06-26T22:44:57.956174385Z,2234,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956202117Z,2636,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.956202652Z,2352,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956234756Z,4173,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956240314Z,3983,true,malicioso,dns_udp:53,example.com.,216
2025-06-26T22:44:57.956251858Z,1457,true,malicioso,dns_udp:53,example.com.,234
2025-06-26T22:44:57.956265163Z,2001,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.9562713Z,2995,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.956287092Z,1960,true,malicioso,dns_udp:53,example.com.,228
2025-06-26T22:44:57.956294167Z,717,true,malicioso,dns_udp:53,example.com.,241
2025-06-26T22:44:57.956299413Z,3665,true,malicioso,dns_udp:53,example.com.,214
2025-06-26T22:44:57.956306243Z,2222,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.956321874Z,5166,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956323734Z,1198,true,malicioso,dns_udp:53,example.com.,233
2025-06-26T22:44:57.956330475Z,3877,true,malicioso,dns_udp:53,example.com.,216
2025-06-26T22:44:57.956343641Z,1770,true,malicioso,dns_udp:53,example.com.,233
2025-06-26T22:44:57.956353774Z,2381,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956358385Z,115,true,malicioso,dns_udp:53,example.com.,258
2025-06-26T22:44:57.956361374Z,5159,true,malicioso,dns_udp:53,example.com.,211
2025-06-26T22:44:57.956378533Z,3066,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.95638428Z,981,true,malicioso,dns_udp:53,example.com.,234
2025-06-26T22:44:57.956386605Z,143,true,malicioso,dns_udp:53,example.com.,257
2025-06-26T22:44:57.956395924Z,1427,true,malicioso,dns_udp:53,example.com.,233
2025-06-26T22:44:57.956413103Z,2949,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.956416895Z,2013,true,malicioso,dns_udp:53,example.com.,226
2025-06-26T22:44:57.956418725Z,1959,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.956438529Z,4160,true,malicioso,dns_udp:53,example.com.,209
2025-06-26T22:44:57.956444757Z,1326,true,malicioso,dns_udp:53,example.com.,222
2025-06-26T22:44:57.956446503Z,912,true,malicioso,dns_udp:53,example.com.,248
2025-06-26T22:44:57.956455554Z,2195,true,malicioso,dns_udp:53,example.com.,211
2025-06-26T22:44:57.956471691Z,1178,true,malicioso,dns_udp:53,example.com.,230
2025-06-26T22:44:57.956473209Z,2972,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.956476449Z,2184,true,malicioso,dns_udp:53,example.com.,226
2025-06-26T22:44:57.956489731Z,2353,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956500751Z,1139,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.956504012Z,3338,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.956507275Z,1693,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.9565241Z,2690,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.956530415Z,2167,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.956535382Z,3609,true,malicioso,dns_udp:53,example.com.,216
2025-06-26T22:44:57.956541282Z,1702,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.956565546Z,2849,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.956569561Z,1753,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.956572233Z,3113,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.956583343Z,2481,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956599439Z,2996,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.9566018Z,5176,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956607517Z,2501,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956622751Z,2350,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956630333Z,624,true,malicioso,dns_udp:53,example.com.,256
2025-06-26T22:44:57.956637645Z,2000,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.956656746Z,3667,true,malicioso,dns_udp:53,example.com.,215
2025-06-26T22:44:57.956664019Z,2703,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.95668682Z,3760,true,malicioso,dns_udp:53,example.com.,217
2025-06-26T22:44:57.956690801Z,5146,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.956728082Z,2943,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.956715737Z,4090,true,malicioso,dns_udp:53,example.com.,231
2025-06-26T22:44:57.956760217Z,4172,true,malicioso,dns_udp:53,example.com.,210
2025-06-26T22:44:57.956777176Z,3224,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.956789942Z,1876,true,malicioso,dns_udp:53,example.com.,229
2025-06-26T22:44:57.956843497Z,3608,true,malicioso,dns_udp:53,example.com.,217
2025-06-26T22:44:57.956843677Z,2254,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.956877877Z,2637,true,malicioso,dns_udp:53,example.com.,221
2025-06-26T22:44:57.956879883Z,5240,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.956894612Z,1021,true,malicioso,dns_udp:53,example.com.,224
2025-06-26T22:44:57.956909614Z,2401,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.956933535Z,3984,true,malicioso,dns_udp:53,example.com.,217
2025-06-26T22:44:57.956940186Z,2824,true,malicioso,dns_udp:53,example.com.,201
2025-06-26T22:44:57.956941645Z,5239,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.956965292Z,555,true,malicioso,dns_udp:53,example.com.,256
2025-06-26T22:44:57.954989202Z,2609,true,malicioso,dns_udp:53,example.com.,207
2025-06-26T22:44:57.956971455Z,2519,true,malicioso,dns_udp:53,example.com.,199
2025-06-26T22:44:57.957020193Z,3111,true,malicioso,dns_udp:53,example.com.,220
2025-06-26T22:44:57.957057069Z,5238,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.957074883Z,2701,true,malicioso,dns_udp:53,example.com.,208
2025-06-26T22:44:57.957049924Z,1798,true,malicioso,dns_udp:53,example.com.,147
2025-06-26T22:44:57.957087001Z,4221,true,malicioso,dns_udp:53,example.com.,198
2025-06-26T22:44:57.957113089Z,2635,true,malicioso,dns_udp:53,example.com.,222
2025-06-26T22:44:57.957113962Z,2469,true,malicioso,dns_udp:53,example.com.,212
2025-06-26T22:44:57.957115081Z,2685,true,malicioso,dns_udp:53,example.com.,198
